comic_id,Q1,Q2,Q3,Q4,Q5
they_can_talk_142,['Yes'],['Absent'],['3'],['Both'],"['Personification', 'Silliness']"
they_can_talk_143,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_144,['Yes'],['Absent'],['3'],['Visual'],['Personification']
they_can_talk_145,['Yes'],['Absent'],['4'],['Both'],['Personification']
they_can_talk_146,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_147,['Yes'],['Absent'],['4'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_148,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_149,['Yes'],['Absent'],['1'],['Both'],['Surprise']
they_can_talk_150,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_151,['Yes'],['Absent'],['3'],['Both'],"['Personification', 'Dark']"
they_can_talk_152,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_153,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_154,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_155,['Yes'],['Absent'],['1'],['Both'],"['Comparison', 'Personification']"
they_can_talk_156,['Yes'],['Absent'],['3'],['Visual'],['Personification']
they_can_talk_157,['Yes'],['Absent'],['4'],['Both'],['Personification']
they_can_talk_158,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_159,['Yes'],['Absent'],['3'],['Both'],"['Surprise', 'Personification']"
they_can_talk_160,['Yes'],['Absent'],['2'],['Visual'],"['Personification', 'Silliness']"
they_can_talk_161,['Yes'],['Absent'],['2'],['Both'],['Surprise']
they_can_talk_162,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_163,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_164,['Yes'],['Absent'],['3'],['Text'],['Personification']
they_can_talk_165,['Yes'],['Absent'],['3'],['Both'],['Surprise']
they_can_talk_166,['Yes'],['Absent'],['4'],['Both'],"['Personification', 'Exaggeration']"
they_can_talk_167,['Yes'],['Absent'],['4'],['Visual'],['Surprise']
they_can_talk_168,['Yes'],['Absent'],['3'],['Both'],"['Exaggeration', 'Personification']"
they_can_talk_169,['Yes'],['Absent'],['1'],['Both'],['Surprise']
they_can_talk_170,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_171,['Yes'],"['Present, contribute']",['1'],['Both'],['Personification']
they_can_talk_172,['Yes'],"['Present, contribute']",['4'],['Visual'],['Surprise']
they_can_talk_174,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Personification']"
they_can_talk_175,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Exaggeration']"
they_can_talk_176,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_177,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_178,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_179,['Yes'],['Absent'],['4'],['Both'],"['Personification', 'Surprise']"
they_can_talk_180,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Dark']"
they_can_talk_181,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_182,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_183,['Yes'],"['Present, contribute']",['2'],['Both'],"['Personification', 'Surprise']"
they_can_talk_184,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Surprise']"
they_can_talk_185,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_186,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_187,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Silliness']"
they_can_talk_188,['Yes'],['Absent'],['4'],['Text'],"['Personification', 'Silliness']"
they_can_talk_189,['Yes'],['Absent'],['4'],['Both'],"['Personification', 'Silliness']"
they_can_talk_190,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_191,['Yes'],['Absent'],['2'],['Visual'],['Personification']
they_can_talk_192,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_193,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_194,['Yes'],['Absent'],['3'],['Both'],"['Comparison', 'Personification']"
they_can_talk_196,['Yes'],['Absent'],['4'],['Visual'],['Personification']
they_can_talk_197,['Yes'],['Absent'],['4'],['Visual'],['Personification']
they_can_talk_198,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_199,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Personification']"
they_can_talk_200,['Yes'],"['Present, contribute']",['2'],['Visual'],"['Surprise', 'Personification', 'Sarcasm']"
they_can_talk_201,['Yes'],['Absent'],['3'],['Text'],"['Personification', 'Surprise']"
they_can_talk_202,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Exaggeration']"
they_can_talk_203,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_204,['Yes'],"['Present, do not contribute']",['2'],['Both'],"['Silliness', 'Personification']"
they_can_talk_205,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_206,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_207,['Yes'],['Absent'],['1'],['Both'],"['Surprise', 'Dark']"
they_can_talk_208,['Yes'],['Absent'],['3'],['Both'],"['Personification', 'Silliness']"
they_can_talk_209,['Yes'],['Absent'],['4'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_210,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_211,['Yes'],['Absent'],['1'],['Both'],"['Surprise', 'Personification']"
they_can_talk_212,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_214,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_215,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_216,['Yes'],['Absent'],['4'],['Both'],"['Silliness', 'Personification']"
they_can_talk_217,['Yes'],['Absent'],['3'],['Text'],['Personification']
they_can_talk_218,['Yes'],"['Present, contribute']",['1'],['Both'],['Personification']
they_can_talk_220,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_221,['Yes'],['Absent'],['1'],['Both'],['Dark']
they_can_talk_222,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_223,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_224,['Yes'],['Absent'],['4'],['Both'],['Personification']
they_can_talk_225,['Yes'],['Absent'],['1'],['Both'],"['Silliness', 'Personification']"
they_can_talk_226,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_227,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_228,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_229,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Pun']"
they_can_talk_230,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_231,['Yes'],['Absent'],['1'],['Visual'],['Comparison']
they_can_talk_232,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_233,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_234,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_235,['Yes'],['Absent'],['4'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_236,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_237,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Sarcasm']"
they_can_talk_238,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_239,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_240,['Yes'],['Absent'],['4'],['Both'],"['Surprise', 'Personification', 'Exaggeration']"
they_can_talk_241,['Yes'],['Absent'],['3'],['Both'],['Sarcasm']
they_can_talk_242,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_243,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_244,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_245,['Yes'],['Absent'],['4'],['Both'],"['Silliness', 'Personification']"
they_can_talk_246,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_247,['No'],['Absent'],['NA'],['NA'],['NA']
they_can_talk_248,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_249,['Yes'],['Absent'],['1'],['Both'],"['Silliness', 'Personification']"
they_can_talk_250,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_251,['Yes'],['Absent'],['1'],['Both'],"['Comparison', 'Personification']"
they_can_talk_253,['Yes'],['Absent'],['2'],['Visual'],"['Surprise', 'Personification']"
they_can_talk_254,['Yes'],['Absent'],['3'],['Text'],['Pun']
they_can_talk_255,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_256,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_257,['Yes'],"['Present, contribute']",['1'],['Both'],['Personification']
they_can_talk_258,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_259,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_260,['Yes'],['Absent'],['2'],['Text'],"['Personification', 'Pun']"
they_can_talk_261,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_262,['Yes'],['Absent'],['2'],['Both'],['Surprise']
they_can_talk_263,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_265,['Yes'],['Absent'],['2'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_266,['Yes'],['Absent'],['2'],['Both'],['Surprise']
they_can_talk_267,['Yes'],['Absent'],['2'],['Visual'],['Silliness']
they_can_talk_268,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_269,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_270,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_271,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_272,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_273,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_274,['Yes'],['Absent'],['4'],['Visual'],['Personification']
they_can_talk_275,['Yes'],['Absent'],['4'],['Visual'],['Comparison']
they_can_talk_276,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_277,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_278,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_279,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Personification']"
they_can_talk_280,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_281,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_282,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_284,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Sarcasm']"
they_can_talk_285,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_286,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_287,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Silliness']"
they_can_talk_288,['Yes'],"['Present, do not contribute']",['2'],['Both'],"['Personification', 'Surprise']"
they_can_talk_289,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_290,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Pun']"
they_can_talk_291,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_292,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_293,['Yes'],['Absent'],['1'],['Both'],['Sarcasm']
they_can_talk_294,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_295,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_296,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_297,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Pun']"
they_can_talk_298,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_299,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_300,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Exaggeration']"
they_can_talk_301,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_302,['Yes'],"['Present, contribute']",['4'],['Both'],['Personification']
they_can_talk_303,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_304,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_305,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_306,['Yes'],"['Present, do not contribute']",['3'],['Visual'],['Personification']
they_can_talk_307,['Yes'],"['Present, contribute']",['4'],['Both'],['Personification']
they_can_talk_308,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_309,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Silliness']"
they_can_talk_310,['Yes'],['Absent'],['4'],['Both'],"['Personification', 'Surprise']"
they_can_talk_311,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_312,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Sarcasm']"
they_can_talk_313,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Pun']"
they_can_talk_314,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_316,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_317,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_318,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_319,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_320,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Silliness']"
they_can_talk_321,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_322,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_324,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_325,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_326,['Yes'],['Absent'],['2'],['Both'],"['Surprise', 'Personification']"
they_can_talk_327,['Yes'],['Absent'],['3'],['Visual'],['Personification']
they_can_talk_328,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_329,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_330,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_331,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_333,['Yes'],['Absent'],['2'],['Text'],['Personification']
they_can_talk_334,['Yes'],['Absent'],['4'],['Visual'],['Personification']
they_can_talk_335,['Yes'],['Absent'],['2'],['Both'],['Surprise']
they_can_talk_336,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_337,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_338,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_340,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_341,['Yes'],['Absent'],['3'],['Text'],['Personification']
they_can_talk_343,['Yes'],['Absent'],['2'],['Both'],"['Comparison', 'Personification']"
they_can_talk_344,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_345,['Yes'],['Absent'],['2'],['Both'],"['Silliness', 'Personification']"
they_can_talk_346,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Silliness']"
they_can_talk_347,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_349,['Yes'],['Absent'],['3'],['Visual'],['Personification']
they_can_talk_350,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Personification']"
they_can_talk_351,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_352,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_353,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Pun']"
they_can_talk_354,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_355,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_356,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_357,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_358,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Sarcasm']"
they_can_talk_359,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_360,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_361,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_362,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_363,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_364,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Sarcasm']"
they_can_talk_365,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_366,['Yes'],['Absent'],['1'],['Both'],['Comparison']
they_can_talk_367,['Yes'],['Absent'],['1'],['Visual'],"['Personification', 'Pun']"
they_can_talk_368,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_369,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_370,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_372,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_374,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_375,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_376,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_377,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_378,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_379,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_380,['Yes'],['Absent'],['1'],['Both'],"['Comparison', 'Personification']"
they_can_talk_381,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_382,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_383,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_384,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_385,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_386,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_387,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Silliness']"
they_can_talk_388,['Yes'],['Absent'],['2'],['Both'],['Surprise']
they_can_talk_389,['Yes'],"['Present, contribute']",['3'],['Visual'],"['Personification', 'Surprise']"
they_can_talk_390,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_391,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_392,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_393,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_394,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_395,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_396,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_397,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_398,['Yes'],['Absent'],['1'],['Both'],"['Surprise', 'Personification']"
they_can_talk_399,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_400,['Yes'],['Absent'],['1'],['Both'],['Comparison']
they_can_talk_401,['Yes'],['Absent'],['3'],['Visual'],['Personification']
they_can_talk_402,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Dark']"
they_can_talk_403,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_404,['Yes'],['Absent'],['1'],['Text'],['Personification']
they_can_talk_405,['Yes'],['Absent'],['1'],['Both'],"['Personification', 'Pun']"
they_can_talk_406,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_407,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_408,['Yes'],['Absent'],['1'],['Both'],['Sarcasm']
they_can_talk_409,['Yes'],['Absent'],['3'],['Both'],"['Personification', 'Silliness']"
they_can_talk_410,['Yes'],['Absent'],['1'],['Text'],"['Personification', 'Surprise']"
they_can_talk_411,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_412,['Yes'],['Absent'],['1'],['Both'],['Personification']
they_can_talk_414,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_415,['Yes'],['Absent'],['1'],['Text'],"['Personification', 'Silliness']"
they_can_talk_416,['Yes'],['Absent'],['2'],['Both'],"['Personification', 'Surprise']"
they_can_talk_417,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_418,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_419,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_420,['Yes'],['Absent'],['4'],['Visual'],['Personification']
they_can_talk_421,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_422,['Yes'],['Absent'],['1'],['Visual'],['Personification']
they_can_talk_423,['Yes'],['Absent'],['4'],['Both'],['Personification']
they_can_talk_424,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_425,['Yes'],['Absent'],['2'],['Both'],['Personification']
they_can_talk_426,['Yes'],['Absent'],['3'],['Both'],['Personification']
they_can_talk_428,['Yes'],"['Present, contribute']",['4'],['Both'],['Personification']
xkcd_1,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_2,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_6,['Yes'],['Absent'],['3'],['Both'],"['Sarcasm', 'Surprise']"
xkcd_9,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_11,['Yes'],['Absent'],['1'],['Text'],['Dark']
xkcd_12,['Yes'],['Absent'],['3'],['Both'],['Pun']
xkcd_13,['Yes'],['Absent'],['1'],['Both'],['Sarcasm']
xkcd_14,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_15,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_18,['Yes'],"['Present, contribute']",['3'],['Both'],"['Surprise', 'Pun']"
xkcd_19,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_22,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_26,['Yes'],"['Present, contribute']",['1'],['Both'],['Silliness']
xkcd_29,['Yes'],['Absent'],['2'],['Text'],"['Surprise', 'Dark']"
xkcd_30,['Yes'],['Absent'],['1'],['Text'],"['Pun', 'Dark']"
xkcd_32,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_33,['Yes'],['Absent'],['3'],['Text'],['Silliness']
xkcd_35,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_36,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_38,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_39,['Yes'],['Absent'],['1'],['Visual'],"['Dark', 'Silliness']"
xkcd_40,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_42,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Exaggeration']"
xkcd_44,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_45,['Yes'],['Absent'],['2'],['Text'],['Silliness']
xkcd_49,['Yes'],['Absent'],['4'],['Text'],['Surprise']
xkcd_51,['Yes'],['Absent'],['1'],['Text'],['Dark']
xkcd_53,['Yes'],['Absent'],['1'],['Text'],['Dark']
xkcd_57,['Yes'],['Absent'],['5'],['Text'],['Silliness']
xkcd_58,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_60,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_64,['Yes'],['Absent'],['3'],['Visual'],"['Pun', 'Dark']"
xkcd_69,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_71,['Yes'],['Absent'],['2'],['Text'],['Surprise']
xkcd_73,['Yes'],['Absent'],['4'],['Visual'],['Surprise']
xkcd_78,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_82,['Yes'],['Absent'],['3'],['Visual'],"['Surprise', 'Silliness']"
xkcd_84,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_86,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_88,['Yes'],['Absent'],['1'],['Both'],"['Silliness', 'Pun']"
xkcd_92,['Yes'],['Absent'],['1'],['Visual'],['Surprise']
xkcd_96,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Pun']"
xkcd_100,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_101,['Yes'],['Absent'],['1'],['Both'],"['Pun', 'Dark']"
xkcd_108,['Yes'],['Absent'],['6'],['Both'],['Silliness']
xkcd_109,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_115,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_118,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_119,['Yes'],['Absent'],['1'],['Visual'],['Silliness']
xkcd_122,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_131,['Yes'],"['Present, contribute']",['1'],['Text'],['Silliness']
xkcd_134,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_138,['Yes'],['Absent'],['1'],['Text'],['Pun']
xkcd_144,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_147,['Yes'],['Absent'],['2'],['Text'],['Surprise']
xkcd_149,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Comparison']"
xkcd_150,['Yes'],['Absent'],['4'],['Visual'],['Silliness']
xkcd_151,['Yes'],['Absent'],['1'],['Text'],['Pun']
xkcd_152,['Yes'],['Absent'],['3'],['Both'],['Silliness']
xkcd_154,['Yes'],['Absent'],['4'],['Text'],['Surprise']
xkcd_156,['Yes'],['Absent'],['3'],['Visual'],['Personification']
xkcd_157,['Yes'],['Absent'],['1'],['Both'],['Sarcasm']
xkcd_161,['Yes'],"['Present, contribute']",['4'],['Both'],"['Silliness', 'Surprise']"
xkcd_167,['Yes'],['Absent'],['2'],['Text'],"['Silliness', 'Surprise']"
xkcd_171,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_174,['Yes'],['Absent'],['1'],['Text'],['Pun']
xkcd_178,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_181,['No'],['Absent'],['NA'],['NA'],['NA']
xkcd_182,['Yes'],['Absent'],['1'],['Text'],"['Silliness', 'Surprise', 'Comparison']"
xkcd_185,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Pun']"
xkcd_186,['Yes'],['Absent'],['1'],['Text'],"['Comparison', 'Exaggeration']"
xkcd_187,['Yes'],['Absent'],['4'],['Both'],['Surprise']
xkcd_188,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_189,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_191,['Yes'],['Absent'],['1'],['Text'],['Sarcasm']
xkcd_198,['Yes'],['Absent'],['1'],['Text'],"['Surprise', 'Exaggeration']"
xkcd_203,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_209,['Yes'],['Absent'],['4'],['Text'],['Surprise']
xkcd_213,['Yes'],['Absent'],['3'],['Text'],['Surprise']
xkcd_220,['Yes'],['Absent'],['2'],['Both'],['Surprise']
xkcd_221,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_233,['Yes'],['Absent'],['1'],['Text'],['Pun']
xkcd_234,['Yes'],['Absent'],['1'],['Text'],['Comparison']
xkcd_236,['Yes'],['Absent'],['1'],['Text'],['Silliness']
xkcd_237,['Yes'],['Absent'],['1'],['Both'],['Silliness']
xkcd_238,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_240,['Yes'],['Absent'],['4'],['Text'],['Sarcasm']
xkcd_250,['Yes'],['Absent'],['1'],['Text'],['Surprise']
xkcd_259,['Yes'],['Absent'],['1'],['Text'],['Exaggeration']
xkcd_262,['Yes'],['Absent'],['1'],['Both'],['Comparison']
xkcd_272,['Yes'],"['Present, contribute']",['3'],['Text'],"['Exaggeration', 'Silliness', 'Surprise']"
xkcd_274,['Yes'],"['Present, contribute']",['2'],['Both'],"['Exaggeration', 'Comparison']"
